2026-01-29 10:41:07 | USER=SANKHYA | SID=1953 | SERIAL=36891 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= default task-19227 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:28:50 | USER=SANKHYA | SID=1491 | SERIAL=64994 | HORAS=0 | MINUTOS=0 | CLIENT=u= 88, t_name= default task-19316 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:28:50 | USER=SANKHYA | SID=1953 | SERIAL=63526 | HORAS=0 | MINUTOS=0 | CLIENT=u= 61, t_name= default task-19305 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:28:50 | USER=SANKHYA | SID=692 | SERIAL=15963 | HORAS=0 | MINUTOS=0 | CLIENT=u= 457, t_name= default task-19320 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:28:50 | USER=SYSTEM | SID=2408 | SERIAL=42349 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:28:53 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:28:53 | USER=SANKHYA | SID=1491 | SERIAL=64994 | HORAS=0 | MINUTOS=0 | CLIENT=u= 88, t_name= default task-19316 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:28:53 | USER=SANKHYA | SID=1380 | SERIAL=9287 | HORAS=0 | MINUTOS=0 | CLIENT=u= 26, t_name= default task-19322 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:28:53 | USER=SANKHYA | SID=1602 | SERIAL=28352 | HORAS=0 | MINUTOS=0 | CLIENT=u= 550, t_name= default task-19313 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:28:53 | USER=SANKHYA | SID=2059 | SERIAL=54377 | HORAS=0 | MINUTOS=0 | CLIENT=u= 26, t_name= default task-19295 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:28:53 | USER=SYSTEM | SID=459 | SERIAL=15015 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:28:56 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:28:56 | USER=SANKHYA | SID=1491 | SERIAL=64994 | HORAS=0 | MINUTOS=0 | CLIENT=u= 88, t_name= default task-19316 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:28:56 | USER=SANKHYA | SID=1602 | SERIAL=28352 | HORAS=0 | MINUTOS=0 | CLIENT=u= 600, t_name= default task-19320 | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:28:56 | USER=SYSTEM | SID=459 | SERIAL=55154 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:28:59 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:28:59 | USER=SANKHYA | SID=2065 | SERIAL=23336 | HORAS=0 | MINUTOS=0 | CLIENT=u= 631, t_name= default task-19297 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:28:59 | USER=SANKHYA | SID=1491 | SERIAL=64994 | HORAS=0 | MINUTOS=0 | CLIENT=u= 220, t_name= default task-19320 | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:28:59 | USER=SANKHYA | SID=1380 | SERIAL=9287 | HORAS=0 | MINUTOS=0 | CLIENT=u= 407, t_name= CabecalhoNota:DataPager_F63C9F63B737BE0A2EC22608 | EVENT=row cache mutex | MACHINE=localhost
2026-01-29 11:28:59 | USER=SANKHYA | SID=1953 | SERIAL=63526 | HORAS=0 | MINUTOS=0 | CLIENT=u= 600, t_name= default task-19309 | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:28:59 | USER=SANKHYA | SID=803 | SERIAL=4999 | HORAS=0 | MINUTOS=0 | CLIENT=u= 588, t_name= AD_COTACAO:DataPager_4E4384BF3711229AB3DFEA08136 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:28:59 | USER=SANKHYA | SID=2059 | SERIAL=54377 | HORAS=0 | MINUTOS=0 | CLIENT=u= 575, t_name= default task-19316 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:28:59 | USER=SYSTEM | SID=459 | SERIAL=13938 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:02 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:02 | USER=SANKHYA | SID=2065 | SERIAL=23336 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= pool-20-thread-1 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:29:02 | USER=SANKHYA | SID=1371 | SERIAL=31461 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= Thread-8564 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:29:02 | USER=SANKHYA | SID=1602 | SERIAL=28352 | HORAS=0 | MINUTOS=0 | CLIENT=u= 575, t_name= CabecalhoNota:DataPager_BB0AF01C02D8D349FDCCB450 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:29:02 | USER=SANKHYA | SID=803 | SERIAL=4999 | HORAS=0 | MINUTOS=0 | CLIENT=u= 550, t_name= default task-19313 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:29:02 | USER=SANKHYA | SID=2059 | SERIAL=54377 | HORAS=0 | MINUTOS=0 | CLIENT=u= 510, t_name= default task-19316 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:29:02 | USER=SANKHYA | SID=2290 | SERIAL=49410 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= default task-19309 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:29:02 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 614, t_name= default task-19321 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:29:02 | USER=SYSTEM | SID=459 | SERIAL=55842 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:02 | USER=SYSTEM | SID=913 | SERIAL=64749 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=process terminate | MACHINE=M264
2026-01-29 11:29:05 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:05 | USER=SANKHYA | SID=2065 | SERIAL=23336 | HORAS=0 | MINUTOS=0 | CLIENT=u= 337, t_name= default task-19312 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:29:05 | USER=SYSTEM | SID=1371 | SERIAL=46204 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:08 | USER=SANKHYA | SID=2518 | SERIAL=54533 | HORAS=0 | MINUTOS=0 | CLIENT=u= 550, t_name= default task-19313 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:29:08 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:08 | USER=SANKHYA | SID=803 | SERIAL=4999 | HORAS=0 | MINUTOS=0 | CLIENT=u= 94, t_name= CabecalhoNota:DataPager_2216D68617A4BCCEBC64EE59B | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:29:08 | USER=SYSTEM | SID=913 | SERIAL=17962 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:11 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:11 | USER=SANKHYA | SID=692 | SERIAL=15963 | HORAS=0 | MINUTOS=0 | CLIENT=u= 588, t_name= AD_COTACAOITE:DataPager_3ABEA60DBC6398E5A6E916EB | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:29:11 | USER=SYSTEM | SID=913 | SERIAL=19565 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:16 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:16 | USER=SANKHYA | SID=1835 | SERIAL=46296 | HORAS=0 | MINUTOS=0 | CLIENT=u= 407, t_name= default task-19305 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:29:16 | USER=SYSTEM | SID=913 | SERIAL=65272 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:19 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:19 | USER=SANKHYA | SID=1835 | SERIAL=46296 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19316 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:29:19 | USER=SYSTEM | SID=913 | SERIAL=1586 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:22 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:22 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 282, t_name= default task-19295 | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:29:22 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 550, t_name= default task-19313 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:29:22 | USER=SYSTEM | SID=913 | SERIAL=26466 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:25 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:25 | USER=SANKHYA | SID=692 | SERIAL=15963 | HORAS=0 | MINUTOS=0 | CLIENT=u= 564, t_name= Separacao:DataPager_4EAF48E9D30E0F7FA1B635F0889F | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:29:25 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 550, t_name= default task-19313 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:29:25 | USER=SYSTEM | SID=913 | SERIAL=880 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:28 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:28 | USER=SANKHYA | SID=2065 | SERIAL=23336 | HORAS=0 | MINUTOS=0 | CLIENT=u= 277, t_name= default task-19300 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:29:28 | USER=SYSTEM | SID=913 | SERIAL=26537 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:31 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:31 | USER=SANKHYA | SID=2059 | SERIAL=54377 | HORAS=0 | MINUTOS=0 | CLIENT=u= 18, t_name= default task-19300 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:29:31 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 550, t_name= default task-19313 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:31 | USER=SYSTEM | SID=913 | SERIAL=5490 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:35 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:35 | USER=SANKHYA | SID=2059 | SERIAL=54377 | HORAS=0 | MINUTOS=0 | CLIENT=u= 128, t_name= default task-19322 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:29:35 | USER=SANKHYA | SID=1380 | SERIAL=7666 | HORAS=0 | MINUTOS=0 | CLIENT=u= 487, t_name= default task-19321 | EVENT=kksfbc child completion | MACHINE=localhost
2026-01-29 11:29:35 | USER=SYSTEM | SID=913 | SERIAL=59968 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:37 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:37 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 550, t_name= default task-19313 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:29:37 | USER=SYSTEM | SID=913 | SERIAL=51971 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:40 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:40 | USER=SYSTEM | SID=913 | SERIAL=14628 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:43 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:43 | USER=SANKHYA | SID=1491 | SERIAL=64994 | HORAS=0 | MINUTOS=0 | CLIENT=u= 220, t_name= default task-19320 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:29:43 | USER=SANKHYA | SID=2522 | SERIAL=26026 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19316 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:29:43 | USER=SYSTEM | SID=913 | SERIAL=17589 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:46 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:46 | USER=SANKHYA | SID=2522 | SERIAL=26026 | HORAS=0 | MINUTOS=0 | CLIENT=u= 282, t_name= default task-19295 | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:29:46 | USER=SYSTEM | SID=913 | SERIAL=26619 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:49 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:49 | USER=SANKHYA | SID=1491 | SERIAL=64994 | HORAS=0 | MINUTOS=0 | CLIENT=u= 614, t_name= default task-19305 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:29:49 | USER=SANKHYA | SID=1835 | SERIAL=46296 | HORAS=0 | MINUTOS=0 | CLIENT=u= 550, t_name= default task-19313 | EVENT=log file sync | MACHINE=localhost
2026-01-29 11:29:49 | USER=SYSTEM | SID=913 | SERIAL=26969 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:52 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:52 | USER=SANKHYA | SID=1835 | SERIAL=46296 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= CabecalhoNota:DataPager_A219DBB34BD26DD1F52882C9 | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:29:52 | USER=SANKHYA | SID=692 | SERIAL=15963 | HORAS=0 | MINUTOS=0 | CLIENT=u= 550, t_name= default task-19313 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:29:52 | USER=SYSTEM | SID=1953 | SERIAL=37636 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:56 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:56 | USER=SANKHYA | SID=1835 | SERIAL=46296 | HORAS=0 | MINUTOS=0 | CLIENT=u= 647, t_name= default task-19300 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:29:56 | USER=SANKHYA | SID=1380 | SERIAL=7666 | HORAS=0 | MINUTOS=0 | CLIENT=u= 220, t_name= default task-19319 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:29:56 | USER=SYSTEM | SID=1953 | SERIAL=27735 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:29:57 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:29:57 | USER=SANKHYA | SID=692 | SERIAL=15963 | HORAS=0 | MINUTOS=0 | CLIENT=u= 575, t_name= default task-19316 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:29:57 | USER=SYSTEM | SID=1953 | SERIAL=30464 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:01 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:01 | USER=SANKHYA | SID=803 | SERIAL=4999 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-6 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:01 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-8 | EVENT=row cache mutex | MACHINE=localhost
2026-01-29 11:30:01 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:01 | USER=SANKHYA | SID=2290 | SERIAL=49410 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-4 | EVENT=TCP Socket (KGAS) | MACHINE=localhost
2026-01-29 11:30:01 | USER=SANKHYA | SID=1380 | SERIAL=7666 | HORAS=0 | MINUTOS=0 | CLIENT=u= 573, t_name= default task-19295 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:30:01 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:30:01 | USER=SANKHYA | SID=2406 | SERIAL=63407 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-7 | EVENT=TCP Socket (KGAS) | MACHINE=localhost
2026-01-29 11:30:01 | USER=SYSTEM | SID=1828 | SERIAL=42447 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:04 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:04 | USER=SANKHYA | SID=803 | SERIAL=4999 | HORAS=0 | MINUTOS=0 | CLIENT=u= 407, t_name= default task-19305 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:30:04 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:04 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-8 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:04 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:30:04 | USER=SYSTEM | SID=2 | SERIAL=23197 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:07 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:07 | USER=SANKHYA | SID=2184 | SERIAL=14 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=direct path write | MACHINE=WORKGROUP\M261
2026-01-29 11:30:07 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:07 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-8 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:07 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:07 | USER=SYSTEM | SID=2 | SERIAL=27617 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:10 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:10 | USER=SANKHYA | SID=2184 | SERIAL=14 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message from client | MACHINE=WORKGROUP\M261
2026-01-29 11:30:10 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:10 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-8 | EVENT=latch: cache buffers chains | MACHINE=localhost
2026-01-29 11:30:10 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:10 | USER=SYSTEM | SID=2 | SERIAL=39588 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:13 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:13 | USER=SANKHYA | SID=1602 | SERIAL=28352 | HORAS=0 | MINUTOS=0 | CLIENT=u= 397, t_name= default task-19316 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:13 | USER=SANKHYA | SID=803 | SERIAL=4999 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-3 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:13 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-8 | EVENT=latch: cache buffers chains | MACHINE=localhost
2026-01-29 11:30:13 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
